40,0,2,0,0,0,0,0,0,0,3,2,1,33,5,0,0,0,0,1,0,2,3,2,2,2,42,0,0,0,0,0,0,0,0,1,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,7,0,0,0,0,0,0,0,1,41,0,1,4,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,2,0,0,0,3,0,38,0,0,0,4,0,0,0,0,5,1,0,1,40,0,0,0,0,0,0,0,0,0,1,1,0,43,1,1,2,2,0,0,0,0,0,0,0,5,35,3,8,1,0,0,0,0,0,1,0,4,2,31
6,1,5,0,0,0,0,1,0,0,10,24,3,10,16,0,0,0,0,6,0,0,8,4,7,27,4,0,0,0,0,3,0,2,0,4,12,0,22,0,0,0,11,1,0,1,0,0,0,0,0,0,8,13,1,0,25,0,0,0,0,0,0,0,25,1,1,1,19,0,0,0,0,0,0,0,1,4,1,5,3,33,0,0,3,2,8,1,0,13,1,6,3,2,3,5,0,0,0,0,23,12,0,3,9,0,0,0,3,2,0,1,0,1,2,2,0,2,26,8,7,11,0,0,0,0,0,1,0,1,9,18,12,6,0,0,0,0,0,3,0,0,17,9
214,0,0,0,0,0,0,0,0,0,2,0,0,207,0,0,0,0,0,1,0,2,1,5,3,0,213,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,203,4,0,0,9,0,0,0,0,0,0,0,4,201,0,0,11,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,3,0,0,0,0,0,212,0,0,0,1,0,0,0,0,8,3,0,1,204,0,0,0,0,0,0,0,0,0,0,0,0,215,1,0,0,3,0,0,0,0,0,0,0,3,196,14,12,7,0,0,0,0,0,0,0,2,9,186
2,1,5,0,0,0,0,0,0,0,61,147,7,6,87,0,0,0,0,25,0,2,71,18,38,166,3,0,0,0,0,3,0,1,0,5,43,0,130,0,0,0,41,1,0,1,0,0,0,0,0,0,11,97,0,0,108,0,0,0,0,0,0,0,108,10,0,3,95,0,0,0,0,0,0,0,3,29,0,21,19,144,0,0,13,33,23,4,1,70,0,2,4,13,3,50,0,0,0,0,142,50,0,13,11,0,0,0,6,0,0,1,0,0,11,2,0,1,165,30,35,47,0,0,0,0,0,0,0,7,17,110,83,12,0,0,0,0,0,12,0,3,85,21
248,0,0,0,0,0,0,0,0,0,1,0,0,244,1,0,0,0,0,1,0,1,1,1,0,1,248,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,239,2,0,0,8,0,0,0,0,0,0,0,0,247,0,0,2,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,4,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,3,235,11,9,2,0,0,0,0,0,0,0,0,6,232
1,0,5,0,0,0,0,0,0,0,48,195,9,5,137,0,0,0,0,24,0,2,58,14,33,210,1,0,0,0,0,0,0,0,0,5,33,0,193,0,0,0,23,0,0,0,0,0,0,0,0,0,10,89,0,0,150,0,0,0,0,0,0,0,131,2,0,1,115,0,0,0,0,0,0,0,1,23,0,25,16,184,0,0,8,54,16,0,0,112,0,0,2,5,0,52,0,0,0,0,199,45,0,1,4,0,0,0,2,2,0,0,0,0,2,11,0,0,209,23,45,37,0,0,0,0,0,0,0,1,13,153,105,14,0,0,0,0,0,7,0,1,109,13
248,0,0,0,0,0,0,0,0,0,1,0,0,247,0,0,0,0,0,0,0,0,1,1,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,240,2,0,0,7,0,0,0,0,0,0,0,0,246,0,0,3,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,6,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,242,7,1,0,0,0,0,0,0,0,0,0,1,247
1,0,1,0,0,0,0,0,0,0,29,218,12,2,144,0,0,0,0,22,0,0,60,9,24,222,0,0,0,0,0,0,0,0,0,3,21,0,210,0,0,0,18,0,0,0,0,0,0,0,0,0,9,90,0,0,150,0,0,0,0,0,0,0,130,2,0,0,117,0,0,0,0,0,0,0,0,9,0,16,10,214,0,0,7,41,11,0,0,136,0,0,0,2,0,52,0,0,0,0,209,32,0,2,6,0,0,0,2,2,0,0,0,0,0,8,0,0,207,30,49,24,0,0,0,0,0,0,0,4,7,165,109,9,0,0,0,0,0,3,0,0,126,2
