8 , -2.0339 , 4.8949 , 7.4627 , -1.8638 , 4.7881 , 8.3529 , 0.2105 , 1.0088 , 0.1591 , -0.1701 , 0.1068 , -0.8901 , -0.9610 , -29.2260 , -12.5785 , 31.8179
1 , -5.2888 , 6.7421 , 9.0034 , -3.6544 , 5.8759 , 6.9491 , -0.1261 , 0.4205 , -0.0724 , -1.6344 , 0.8662 , 2.0543 , -0.9192 , -36.8105 , -27.7388 , 46.0918
6 , -0.4645 , 5.8478 , 10.3525 , -0.7785 , 5.6956 , 7.9451 , 0.4121 , 0.7290 , 0.1218 , 0.3141 , 0.1522 , 2.4074 , 0.9513 , -35.5062 , -5.5965 , 35.9445
2 , -2.6875 , 5.1882 , 3.7948 , -2.2791 , 6.6944 , 6.7942 , 0.9588 , 0.3906 , 0.0937 , -0.4084 , -1.5062 , -2.9994 , -0.9197 , -43.0505 , -18.5440 , 46.8746
2 , -2.6743 , 6.9755 , 10.9319 , -2.3258 , 6.5116 , 6.9542 , -0.1041 , -0.0566 , -0.3003 , -0.3485 , 0.4639 , 3.9778 , 0.9235 , -41.6053 , -18.4925 , 45.5300
7 , -2.3224 , 6.3291 , 7.3670 , -2.4658 , 5.8586 , 7.4678 , 0.2025 , 0.2244 , -0.3015 , 0.1434 , 0.4705 , -0.1008 , 0.9377 , -36.6845 , -18.2727 , 40.9835
2 , -2.9377 , 6.5230 , 8.5521 , -2.4883 , 6.2714 , 7.1168 , 0.0242 , 0.0320 , -0.2215 , -0.4494 , 0.2516 , 1.4353 , 0.9284 , -39.7547 , -19.2718 , 44.1797
4 , -2.3272 , 7.3610 , 9.5122 , -2.6852 , 6.0963 , 7.1969 , 0.4493 , 0.1419 , -0.5342 , 0.3580 , 1.2647 , 2.3153 , 0.9309 , -38.4369 , -20.4609 , 43.5435
8 , -2.2972 , 5.0446 , 10.1598 , -1.7073 , 5.5563 , 7.8983 , 0.4890 , 0.6991 , 0.2019 , -0.5900 , -0.5117 , 2.2615 , 0.9440 , -34.5122 , -12.1972 , 36.6041
1 , -4.5813 , 7.6842 , 5.1607 , -2.6340 , 6.8871 , 6.4654 , -0.3643 , 0.5072 , -0.5422 , -1.9473 , 0.7971 , -1.3047 , 0.9079 , -44.6106 , -22.1661 , 49.8140
3 , -0.9493 , 6.0382 , 7.6974 , -2.1009 , 6.4795 , 7.0550 , -0.2422 , -0.1494 , 0.1225 , 1.1516 , -0.4413 , 0.6424 , 0.9165 , -41.3551 , -16.5831 , 44.5561
