0.041666666666666664,0.3135396518375242
0.007246376811594203,0.14970986460348162
0.004464285714285714,0.0783517121300058
0.0,0.04953560371517028
0.08333333333333333,0.31779497098646037
0.09420289855072464,0.16054158607350097
0.17857142857142858,0.08415554265815438
0.12550607287449392,0.04643962848297214
0.08333333333333333,0.31334622823984526
0.036231884057971016,0.15860735009671179
0.008928571428571428,0.08821822402785838
0.0,0.03869969040247678
0.125,0.31199226305609284
0.08695652173913043,0.15319148936170213
0.03125,0.07370864770748695
0.004048582995951417,0.043343653250773995
0.125,0.3127659574468085
0.036231884057971016,0.15203094777562862
0.004464285714285714,0.07486941381311665
0.0,0.04643962848297214
