3 , 2.6121 , 5.9424 , 4.0893 , 2.9436 , 7.3161 , 5.8292 , 0.4203 , 1.1063 , -0.3073 , -0.3315 , -1.3737 , -1.7399 , -0.7080 , -48.2484 , 26.7926 , 55.1883
9 , 2.5953 , 6.3063 , 7.1371 , 1.8696 , 6.5897 , 7.0179 , 0.2810 , 0.2028 , -0.0666 , 0.7257 , -0.2834 , 0.1192 , -0.7133 , -42.2187 , 14.9176 , 44.7767
6 , 2.9113 , 6.5577 , 6.8378 , 2.0032 , 7.0260 , 6.5416 , 0.6316 , 0.4453 , -0.3018 , 0.9081 , -0.4683 , 0.2962 , -0.7230 , -45.7622 , 17.0262 , 48.8270
3 , 0.4286 , 5.4731 , 7.7333 , 2.6694 , 7.2648 , 6.0222 , -0.0953 , 0.5443 , 0.9071 , -2.2408 , -1.7917 , 1.7111 , -0.7455 , -47.8003 , 23.9058 , 53.4449
8 , 2.7342 , 5.8993 , 10.4172 , 1.2745 , 6.3595 , 7.3554 , 0.4899 , -0.3128 , 0.1515 , 1.4597 , -0.4602 , 3.0617 , -0.7189 , -40.4281 , 9.8299 , 41.6060
5 , 1.1109 , 5.9903 , 7.8386 , 1.1743 , 7.0214 , 6.7448 , 0.4484 , -0.2272 , -0.0012 , -0.0634 , -1.0311 , 1.0939 , -0.7250 , -45.7236 , 9.8763 , 46.7781
2 , 1.5203 , 5.8107 , 5.0781 , 1.6319 , 7.1287 , 6.5337 , 0.5846 , 0.0348 , 0.1283 , -0.1116 , -1.3179 , -1.4556 , -0.7296 , -46.6290 , 14.0237 , 48.6922
10 , 3.0335 , 5.9735 , 8.5688 , 1.4708 , 5.9537 , 7.6525 , 0.6567 , 0.2376 , -0.1295 , 1.5627 , 0.0198 , 0.9163 , -0.7239 , -37.3807 , 10.8792 , 38.9317
4 , 1.9704 , 6.3494 , 5.5354 , 1.1173 , 6.8745 , 6.9039 , 0.4979 , -0.0092 , 0.2456 , 0.8531 , -0.5251 , -1.3685 , -0.7132 , -44.5075 , 9.1932 , 45.4470
9 , 2.7485 , 5.9951 , 7.3023 , 2.5193 , 6.5687 , 6.8319 , 0.1674 , 0.6029 , 0.1497 , 0.2293 , -0.5736 , 0.4704 , -0.7093 , -42.0534 , 20.2415 , 46.6713
5 , 5.0709 , 7.0030 , 6.1316 , 2.2880 , 7.1097 , 6.3551 , 1.1600 , -0.3036 , -0.0935 , 2.7829 , -0.1066 , -0.2236 , -0.6968 , -46.4676 , 19.8002 , 50.5103
6 , 2.7485 , 5.6599 , 7.9799 , 2.7945 , 7.0281 , 6.2424 , 0.6359 , -0.6206 , 0.3360 , -0.0459 , -1.3682 , 1.7375 , -0.7137 , -45.7797 , 24.1159 , 51.7432
4 , 2.1356 , 6.4931 , 8.0302 , 1.3303 , 6.8025 , 6.9374 , 0.2853 , 0.0782 , -0.2334 , 0.8053 , -0.3094 , 1.0928 , -0.6961 , -43.9205 , 10.8555 , 45.2422
1 , 1.0630 , 7.9296 , 8.3007 , 1.3102 , 7.5328 , 6.1409 , 0.6493 , 0.1930 , 0.0140 , -0.2472 , 0.3968 , 2.1598 , -0.7130 , -50.1865 , 12.0442 , 51.6115
3 , 4.0414 , 7.5274 , 8.1499 , 3.2406 , 7.2966 , 5.6946 , 0.2804 , 0.0611 , 0.1100 , 0.8008 , 0.2307 , 2.4553 , -0.7115 , -48.0774 , 29.6430 , 56.4814
10 , 3.3088 , 5.6958 , 7.6351 , 2.4207 , 6.2076 , 7.1956 , 0.2535 , -0.2792 , 0.3274 , 0.8881 , -0.5118 , 0.4395 , -0.6847 , -39.2715 , 18.5937 , 43.4508
5 , 2.6504 , 6.9695 , 4.2114 , 2.5305 , 6.9673 , 6.4205 , -0.1533 , 0.7764 , -0.0990 , 0.1198 , 0.0022 , -2.2091 , -0.6994 , -45.2732 , 21.5111 , 50.1238
5 , 3.3615 , 7.4364 , 4.8315 , 2.4211 , 7.0140 , 6.4119 , 0.1478 , 0.6103 , -0.1417 , 0.9404 , 0.4224 , -1.5804 , -0.6962 , -45.6621 , 20.6860 , 50.1292
10 , 4.0510 , 6.2584 , 7.5441 , 2.3291 , 6.1132 , 7.3058 , 0.1319 , 0.7715 , 0.4019 , 1.7219 , 0.1452 , 0.2383 , -0.6892 , -38.5629 , 17.6822 , 42.4235
1 , 2.5833 , 7.0557 , 4.4317 , 2.5459 , 7.6695 , 5.5558 , 0.5968 , -0.4514 , 0.1008 , 0.0374 , -0.6138 , -1.1241 , -0.6757 , -51.4509 , 24.6193 , 57.0378
6 , 0.7159 , 6.7014 , 7.3430 , 2.7785 , 7.6940 , 5.4085 , 0.4142 , -0.1216 , 0.5858 , -2.0626 , -0.9927 , 1.9345 , -0.6985 , -51.6812 , 27.1908 , 58.3977
6 , 4.4365 , 7.5681 , 4.7333 , 2.6651 , 7.3981 , 5.8597 , 0.9084 , 0.3421 , -0.0092 , 1.7714 , 0.1700 , -1.1263 , -0.7137 , -48.9727 , 24.4570 , 54.7400
7 , 2.8036 , 6.3375 , 8.0732 , 1.7287 , 6.5833 , 7.0599 , 0.4844 , 0.2071 , -0.2816 , 1.0749 , -0.2459 , 1.0134 , -0.6877 , -42.1683 , 13.7587 , 44.3561
7 , 2.2649 , 6.8043 , 6.5434 , 1.6512 , 6.6108 , 7.0527 , 0.0629 , 0.1814 , -0.0421 , 0.6137 , 0.1935 , -0.5094 , -0.6877 , -42.3857 , 13.1767 , 44.3866
1 , 2.6264 , 7.7692 , 6.6702 , 2.5930 , 7.4770 , 5.7915 , 0.6671 , 0.1081 , -0.1112 , 0.0334 , 0.2922 , 0.8788 , -0.6973 , -49.6800 , 24.1197 , 55.2256
1 , 2.5570 , 7.5298 , 6.1962 , 2.4403 , 7.6612 , 5.6145 , 0.4606 , -0.0360 , 0.1100 , 0.1168 , -0.1314 , 0.5817 , -0.6883 , -51.3725 , 23.4915 , 56.4888
2 , 3.5362 , 8.0349 , 3.0885 , 3.2853 , 7.7439 , 5.0408 , 0.6396 , 0.1631 , -0.4643 , 0.2510 , 0.2911 , -1.9523 , -0.6791 , -52.1534 , 22.9885 , 56.9952
4 , 2.2003 , 7.4388 , 3.9624 , 2.0722 , 7.5658 , 5.8851 , 0.0971 , -0.0275 , 0.0470 , 0.1280 , -0.1271 , -1.9227 , -0.6878 , -50.4889 , 19.3981 , 54.0871
4 , 2.2098 , 7.4747 , 4.4412 , 2.3480 , 7.4905 , 5.8779 , -0.0263 , 0.2914 , -0.0733 , -0.1382 , -0.0158 , -1.4366 , -0.6840 , -49.8020 , 21.7753 , 54.3544
7 , 1.5443 , 6.2848 , 7.1946 , 1.9438 , 6.6306 , 6.9590 , 0.1814 , 0.0678 , 0.0550 , -0.3995 , -0.3458 , 0.2356 , -0.6846 , -42.5421 , 15.6060 , 45.3142
6 , 4.2306 , 6.6870 , 4.9536 , 3.3443 , 7.1258 , 5.8488 , -0.0867 , 0.3531 , 0.2315 , 0.8863 , -0.4388 , -0.8952 , -0.6887 , -46.6050 , 29.7603 , 55.2965
4 , 2.5786 , 6.4596 , 4.9895 , 1.7400 , 6.9016 , 6.7461 , -0.2523 , 0.0910 , 0.0238 , 0.8386 , -0.4421 , -1.7566 , -0.6716 , -44.7303 , 14.4625 , 47.0102
7 , 2.4493 , 5.9927 , 9.1075 , 1.7072 , 6.4981 , 7.1435 , 0.8247 , 0.3158 , -0.3354 , 0.7421 , -0.5055 , 1.9640 , -0.6674 , -41.5004 , 13.4408 , 43.6227
8 , 3.8762 , 6.1052 , 7.0677 , 2.3457 , 6.4191 , 7.0330 , 0.3830 , 0.4417 , 0.1387 , 1.5305 , -0.3139 , 0.0346 , -0.6845 , -40.8866 , 18.4447 , 44.8545
2 , 4.2138 , 6.9576 , 5.9687 , 3.2789 , 7.4808 , 5.4275 , 0.6842 , -0.4319 , 0.4618 , 0.9349 , -0.5232 , 0.5413 , -0.6816 , -49.7139 , 31.1374 , 58.6601
9 , 3.8068 , 6.6056 , 5.8203 , 2.9298 , 6.8497 , 6.3772 , 0.1283 , 0.7391 , -0.0336 , 0.8770 , -0.2441 , -0.5569 , -0.6852 , -44.3050 , 24.6747 , 50.7127
6 , 2.5570 , 7.7692 , 6.9360 , 2.9355 , 7.3608 , 5.7768 , 0.5614 , 0.2443 , 0.1100 , -0.3785 , 0.4084 , 1.1592 , -0.6927 , -48.6418 , 26.9378 , 55.6027
8 , 3.4022 , 5.7844 , 9.7971 , 2.8610 , 6.0362 , 7.1798 , 0.2651 , 0.6182 , -0.4074 , 0.5411 , -0.2518 , 2.6173 , -0.6732 , -37.9898 , 21.7265 , 43.7637
9 , 4.9823 , 6.6655 , 6.9767 , 3.0420 , 6.7557 , 6.4247 , 0.3128 , -0.1759 , 0.4313 , 1.9404 , -0.0903 , 0.5520 , -0.6997 , -43.5426 , 25.3366 , 50.3776
9 , 0.2274 , 6.9959 , 8.0014 , 2.5575 , 6.8515 , 6.5334 , -0.2492 , 0.1338 , 0.3928 , -2.3301 , 0.1443 , 1.4680 , -0.7085 , -44.3198 , 21.3781 , 49.2064
6 , 3.3782 , 7.1587 , 6.1172 , 3.4286 , 6.8976 , 6.0695 , 0.1717 , 0.2505 , 0.4160 , -0.0504 , 0.2611 , 0.0477 , -0.6922 , -44.6968 , 29.4618 , 53.5331
7 , 2.8060 , 6.0166 , 8.2001 , 2.0911 , 6.5842 , 6.9603 , 0.3293 , -0.2651 , -0.3152 , 0.7149 , -0.5676 , 1.2399 , -0.6580 , -42.1755 , 16.7221 , 45.3696
7 , 1.1756 , 5.9400 , 8.2672 , 2.1779 , 6.6113 , 6.9078 , 0.3592 , -0.0519 , 0.0024 , -1.0023 , -0.6713 , 1.3594 , -0.6653 , -42.3896 , 17.4989 , 45.8594
8 , 4.0917 , 6.2800 , 8.5928 , 3.2015 , 6.6973 , 6.4083 , 0.5718 , 0.3042 , 0.0751 , 0.8902 , -0.4173 , 2.1844 , -0.6723 , -43.0734 , 26.5460 , 50.5965
6 , 4.6711 , 6.5003 , 3.4046 , 2.5791 , 6.8970 , 6.4769 , 0.6652 , 0.3531 , 0.1478 , 2.0920 , -0.3967 , -3.0724 , -0.7444 , -44.6920 , 21.7120 , 49.6869
