3 , -2.7485 , 3.3327 , 8.3773 , -2.6697 , 3.4497 , 8.7831 , -0.0018 , 0.0348 , 0.0764 , -0.0789 , -0.1170 , -0.4058 , -0.8256 , -20.5960 , -16.9070 , 26.6466
1 , -5.4875 , 4.3838 , 6.8426 , -5.1704 , 4.2588 , 7.1624 , 0.0531 , -0.5150 , -0.1875 , -0.3171 , 0.1250 , -0.3198 , -0.7455 , -25.7390 , -35.8248 , 44.1125
6 , -1.8675 , 1.4198 , 9.7468 , -1.9432 , 1.9248 , 9.4175 , 0.2859 , 0.2584 , 0.1381 , 0.0757 , -0.5050 , 0.3293 , -0.8393 , -11.3191 , -11.6588 , 16.2496
4 , -2.9616 , 4.0558 , 7.6662 , -3.7170 , 3.4934 , 8.3756 , -0.0825 , -0.2120 , 0.0452 , 0.7554 , 0.5624 , -0.7094 , -0.7832 , -20.8684 , -23.9313 , 31.7522
4 , -4.1611 , 3.4860 , 8.5760 , -3.7757 , 3.5191 , 8.3385 , 0.0953 , -0.0739 , 0.1857 , -0.3854 , -0.0332 , 0.2376 , -0.7819 , -21.0297 , -24.3613 , 32.1826
10 , -2.0734 , 1.6161 , 10.0221 , -2.3968 , 1.9192 , 9.3135 , -0.0024 , 0.1100 , 0.0006 , 0.3235 , -0.3031 , 0.7086 , -0.8356 , -11.2860 , -14.4320 , 18.3209
6 , -1.4748 , 2.0949 , 8.3677 , -1.9959 , 2.0970 , 9.3696 , -0.0104 , 0.0360 , 0.0800 , 0.5211 , -0.0021 , -1.0019 , -0.8317 , -12.3473 , -12.0255 , 17.2357
10 , -1.6520 , 1.4605 , 9.1866 , -1.8650 , 1.6751 , 9.4808 , 0.3201 , 0.5156 , 0.1955 , 0.2130 , -0.2147 , -0.2943 , -0.8455 , -9.8352 , -11.1290 , 14.8521
6 , -1.6448 , 1.7454 , 9.2368 , -1.9062 , 2.2237 , 9.3591 , -0.1374 , 0.1930 , 0.2370 , 0.2614 , -0.4783 , -0.1222 , -0.8341 , -13.1060 , -11.5122 , 17.4442
4 , -3.2585 , 4.1635 , 6.5912 , -3.5547 , 3.1943 , 8.5633 , -0.3653 , -0.8790 , -0.1002 , 0.2962 , 0.9692 , -1.9721 , -0.8017 , -19.0098 , -22.5439 , 29.4890
8 , -2.3128 , 2.7629 , 8.9902 , -3.0858 , 2.8342 , 8.8665 , 0.0562 , 0.2883 , 0.0354 , 0.7730 , -0.0713 , 0.1237 , -0.8216 , -16.7986 , -19.1895 , 25.5035
9 , -1.6544 , 0.9673 , 9.2464 , -1.6851 , 1.5980 , 9.5277 , 0.0367 , 0.2022 , 0.2382 , 0.0307 , -0.6307 , -0.2813 , -0.8531 , -9.3781 , -10.0295 , 13.7310
7 , -2.2242 , 2.9161 , 6.6295 , -3.1210 , 1.9739 , 9.0848 , -0.4191 , -0.2963 , -0.2211 , 0.8968 , 0.9422 , -2.4552 , -0.8305 , -11.6122 , -18.9597 , 22.2332
