0.12,0.0656
0.11020408163265306,0.0128
0.0846774193548387,0.0
0.04417670682730924,0.0
0.02,0.0656
0.0,0.0104
0.0,0.0
0.0,0.0
0.08,0.0656
0.07346938775510205,0.0072
0.012096774193548387,0.0
0.01606425702811245,0.0
0.1,0.0648
0.0326530612244898,0.0096
0.036290322580645164,0.0012004801920768306
0.01606425702811245,0.0016
0.12,0.062
0.04081632653061224,0.008
0.028225806451612902,0.0012004801920768306
0.004016064257028112,0.0
0.08,0.0656
0.02857142857142857,0.012
0.004032258064516129,0.0
0.0,0.0
0.1,0.0644
0.024489795918367346,0.008
0.004032258064516129,0.0012004801920768306
0.0,0.0
0.14,0.0652
0.04897959183673469,0.0064
0.0,0.0012004801920768306
0.01606425702811245,0.0
0.1,0.064
0.053061224489795916,0.012
0.05241935483870968,0.004801920768307323
0.024096385542168676,0.0
0.1,0.064
0.10204081632653061,0.0104
0.04435483870967742,0.0012004801920768306
0.028112449799196786,0.0016
0.16,0.064
0.053061224489795916,0.0088
0.03225806451612903,0.0024009603841536613
0.020080321285140562,0.0
0.06,0.066
0.053061224489795916,0.0088
0.024193548387096774,0.0012004801920768306
0.004016064257028112,0.0
0.08,0.0696
0.06938775510204082,0.008
0.024193548387096774,0.0012004801920768306
0.020080321285140562,0.0
0.08,0.0652
0.053061224489795916,0.0072
0.04435483870967742,0.0
0.024096385542168676,0.0
0.18,0.0652
0.061224489795918366,0.012
0.07661290322580645,0.0012004801920768306
0.07228915662650602,0.0
0.04,0.0656
0.004081632653061225,0.0144
0.0,0.0012004801920768306
0.0,0.0
0.08,0.0656
0.07346938775510205,0.0048
0.016129032258064516,0.0
0.012048192771084338,0.0
0.08,0.0652
0.044897959183673466,0.0104
0.04838709677419355,0.0
0.01606425702811245,0.0
0.1,0.0648
0.044897959183673466,0.0064
0.016129032258064516,0.0
0.0,0.0
0.08,0.066
0.044897959183673466,0.0096
0.012096774193548387,0.0012004801920768306
0.004016064257028112,0.0
